elevation_m,broad_age_group,population_count
6015,working_age_15_64,0.3917460870
6015,young_0_14,0.0669181421
6016,old_age_65_plus,18.6331213415
6016,working_age_15_64,218.0284566879
6016,young_0_14,88.2327997684
6017,old_age_65_plus,0.1966333464
6017,working_age_15_64,1.7439916916
6017,young_0_14,0.6247367747
6018,old_age_65_plus,0.0000000000
6018,working_age_15_64,0.0000000000
6018,young_0_14,0.0000000000
6019,old_age_65_plus,0.5831043292
6019,working_age_15_64,5.9644152075
6019,young_0_14,2.4031550959
6020,old_age_65_plus,0.3155304138
6020,working_age_15_64,3.2274855897
6020,young_0_14,1.3004011698
6021,old_age_65_plus,0.1379442579
6021,working_age_15_64,1.2234652862
6021,young_0_14,0.4382719081
6022,old_age_65_plus,0.0140554649
6022,working_age_15_64,0.1123422735
6022,young_0_14,0.0231860230
6023,old_age_65_plus,0.0000000000
6023,working_age_15_64,0.0000000000
6023,young_0_14,0.0000000000
6024,old_age_65_plus,0.0108258590
6024,working_age_15_64,0.0993177679
6024,young_0_14,0.0245534398
6025,old_age_65_plus,0.0000000000
6025,working_age_15_64,0.0000000000
6025,young_0_14,0.0000000000
6026,old_age_65_plus,0.1509619459
6026,working_age_15_64,1.3389167041
6026,young_0_14,0.4796257662
6027,old_age_65_plus,1.4814798030
6027,working_age_15_64,15.5187095187
6027,young_0_14,6.3661463069
6028,old_age_65_plus,5.0162930419
6028,working_age_15_64,58.7220463015
6028,young_0_14,23.7488128535
6029,old_age_65_plus,2.0104398131
6029,working_age_15_64,17.8312001824
6029,young_0_14,6.3875159621
6030,old_age_65_plus,0.0000000000
6030,working_age_15_64,0.0000000000
6030,young_0_14,0.0000000000
6031,old_age_65_plus,0.0677575949
6031,working_age_15_64,0.8691959386
6031,young_0_14,0.5003647383
6032,old_age_65_plus,0.0223749626
6032,working_age_15_64,0.2258430673
6032,young_0_14,0.0665260417
6033,old_age_65_plus,0.0657022687
6033,working_age_15_64,0.6694438010
6033,young_0_14,0.2486686766
6034,old_age_65_plus,0.0057250252
6034,working_age_15_64,0.0669746873
6034,young_0_14,0.0163448826
6035,old_age_65_plus,52.5858281031
6035,working_age_15_64,586.7956321537
6035,young_0_14,249.3385456353
6036,old_age_65_plus,0.0174742720
6036,working_age_15_64,0.2385433372
6036,young_0_14,0.1470912467
6037,old_age_65_plus,0.0000000000
6037,working_age_15_64,0.0000000000
6037,young_0_14,0.0000000000
6038,old_age_65_plus,0.0000000000
6038,working_age_15_64,0.0000000000
6038,young_0_14,0.0000000000
6039,old_age_65_plus,0.8364495095
6039,working_age_15_64,8.5558189303
6039,young_0_14,3.4472637922
6040,old_age_65_plus,0.0539718484
6040,working_age_15_64,0.0821617574
6040,young_0_14,0.0309891154
6041,old_age_65_plus,0.0568631615
6041,working_age_15_64,0.6103177629
6041,young_0_14,0.1599369694
6042,old_age_65_plus,0.0209145225
6042,working_age_15_64,0.2855015467
6042,young_0_14,0.1760440385
6043,old_age_65_plus,0.6915379872
6043,working_age_15_64,7.0735830553
6043,young_0_14,2.8500560224
6044,old_age_65_plus,0.0000000000
6044,working_age_15_64,0.0000000000
6044,young_0_14,0.0000000000
6045,old_age_65_plus,0.2140010393
6045,working_age_15_64,2.0347647597
6045,young_0_14,0.7295230001
6046,old_age_65_plus,0.0000000000
6046,working_age_15_64,0.0000000000
6046,young_0_14,0.0000000000
6047,old_age_65_plus,0.0108267842
6047,working_age_15_64,0.1481032483
6047,young_0_14,0.0913889604
6048,old_age_65_plus,0.0000000000
6048,working_age_15_64,0.0000000000
6048,young_0_14,0.0000000000
6049,old_age_65_plus,0.0240285471
6049,working_age_15_64,0.2251745556
6049,young_0_14,0.0661389525
6050,old_age_65_plus,0.0000000000
6050,working_age_15_64,0.0000000000
6050,young_0_14,0.0000000000
6051,old_age_65_plus,0.1080146201
6051,working_age_15_64,1.1048635878
6051,young_0_14,0.4451660467
6052,old_age_65_plus,0.0000000000
6052,working_age_15_64,0.0000000000
6052,young_0_14,0.0000000000
6053,old_age_65_plus,0.0000000000
6053,working_age_15_64,0.0000000000
6053,young_0_14,0.0000000000
6054,old_age_65_plus,0.0108595650
6054,working_age_15_64,0.1110713875
6054,young_0_14,0.0447516986
6055,old_age_65_plus,1.8552019683
6055,working_age_15_64,13.2744741403
6055,young_0_14,4.1255609244
6056,old_age_65_plus,0.0000000000
6056,working_age_15_64,0.0000000000
6056,young_0_14,0.0000000000
6057,old_age_65_plus,0.0000000000
6057,working_age_15_64,0.0000000000
6057,young_0_14,0.0000000000
6058,old_age_65_plus,0.0368471276
6058,working_age_15_64,0.4701669444
6058,young_0_14,0.2295071383
6059,old_age_65_plus,0.0000000000
6059,working_age_15_64,0.0000000000
6059,young_0_14,0.0000000000
6060,old_age_65_plus,0.0000000000
6060,working_age_15_64,0.0000000000
6060,young_0_14,0.0000000000
6061,old_age_65_plus,1.3075894676
6061,working_age_15_64,16.0558091402
6061,young_0_14,5.5416661948
6062,old_age_65_plus,0.0243117706
6062,working_age_15_64,0.3318596929
6062,young_0_14,0.2046287772
6063,old_age_65_plus,0.0000000000
6063,working_age_15_64,0.0000000000
6063,young_0_14,0.0000000000
6064,old_age_65_plus,3.3450964397
6064,working_age_15_64,39.3054340649
6064,young_0_14,16.1496613976
6065,old_age_65_plus,0.0000000000
6065,working_age_15_64,0.0000000000
6065,young_0_14,0.0000000000
6066,old_age_65_plus,0.0000000000
6066,working_age_15_64,0.0000000000
6066,young_0_14,0.0000000000
6067,old_age_65_plus,0.0000000000
6067,working_age_15_64,0.0000000000
6067,young_0_14,0.0000000000
6068,old_age_65_plus,0.4711745609
6068,working_age_15_64,4.2806862281
6068,young_0_14,2.1928591519
6069,old_age_65_plus,4.2930167932
6069,working_age_15_64,50.2330969572
6069,young_0_14,20.3285728395
6070,old_age_65_plus,0.7238386599
6070,working_age_15_64,7.4039250463
6070,young_0_14,2.9831541851
6071,old_age_65_plus,0.0000000000
6071,working_age_15_64,0.0000000000
6071,young_0_14,0.0000000000
6072,old_age_65_plus,0.0000000000
6072,working_age_15_64,0.0000000000
6072,young_0_14,0.0000000000
6073,old_age_65_plus,2.5793381366
6073,working_age_15_64,26.3832556382
6073,young_0_14,10.6302065551
6074,old_age_65_plus,0.6882689408
6074,working_age_15_64,7.2228992973
6074,young_0_14,3.0658457335
6075,old_age_65_plus,0.3530085584
6075,working_age_15_64,1.9986527227
6075,young_0_14,0.3957895329
6076,old_age_65_plus,0.8451689624
6076,working_age_15_64,8.6450334187
6076,young_0_14,3.4832117155
6077,old_age_65_plus,0.0000000000
6077,working_age_15_64,0.0000000000
6077,young_0_14,0.0000000000
6078,old_age_65_plus,0.0000000000
6078,working_age_15_64,0.0000000000
6078,young_0_14,0.0000000000
6079,old_age_65_plus,0.0149552903
6079,working_age_15_64,0.1749758872
6079,young_0_14,0.0426997549
6080,old_age_65_plus,4.0342506925
6080,working_age_15_64,47.0685935318
6080,young_0_14,17.4915495142
6081,old_age_65_plus,1.0950219929
6081,working_age_15_64,11.2006341368
6081,young_0_14,4.5129096806
6082,old_age_65_plus,0.0000000000
6082,working_age_15_64,0.0000000000
6082,young_0_14,0.0000000000
6083,old_age_65_plus,0.2297329508
6083,working_age_15_64,2.3499169573
6083,young_0_14,0.9468194582
6084,old_age_65_plus,0.3981487846
6084,working_age_15_64,4.6587874070
6084,young_0_14,1.8853373118
6085,old_age_65_plus,0.5464224626
6085,working_age_15_64,6.3425822030
6085,young_0_14,1.7786661934
6086,old_age_65_plus,0.0000000000
6086,working_age_15_64,0.0000000000
6086,young_0_14,0.0000000000
6087,old_age_65_plus,0.0576244898
6087,working_age_15_64,0.5174063286
6087,young_0_14,0.1252357375
6088,old_age_65_plus,0.0522703467
6088,working_age_15_64,0.6354919667
6088,young_0_14,0.3512877497
6089,old_age_65_plus,0.0000000000
6089,working_age_15_64,0.0000000000
6089,young_0_14,0.0000000000
6090,old_age_65_plus,0.0000000000
6090,working_age_15_64,0.0000000000
6090,young_0_14,0.0000000000
6091,old_age_65_plus,0.3858858743
6091,working_age_15_64,4.2841514349
6091,young_0_14,1.5409356579
6092,old_age_65_plus,0.0772214966
6092,working_age_15_64,0.7945547346
6092,young_0_14,0.2489973013
6093,old_age_65_plus,0.1370889911
6093,working_age_15_64,1.8709893860
6093,young_0_14,1.1535349712
6094,old_age_65_plus,0.0000000000
6094,working_age_15_64,0.0000000000
6094,young_0_14,0.0000000000
6095,old_age_65_plus,0.0655937769
6095,working_age_15_64,0.8953991048
6095,young_0_14,0.5521152634
6096,old_age_65_plus,0.6249883766
6096,working_age_15_64,6.5343290241
6096,young_0_14,2.7533295983
6097,old_age_65_plus,0.2470278520
6097,working_age_15_64,2.5267685261
6097,young_0_14,1.0180713814
6098,old_age_65_plus,0.0000000000
6098,working_age_15_64,0.0000000000
6098,young_0_14,0.0000000000
6099,old_age_65_plus,1.3499142304
6099,working_age_15_64,13.8079346120
6099,young_0_14,5.5634220988
6100,old_age_65_plus,0.1102980624
6100,working_age_15_64,1.5052446704
6100,young_0_14,0.9275493771
6101,old_age_65_plus,0.5922985063
6101,working_age_15_64,3.3534044176
6101,young_0_14,0.6640702337
6102,old_age_65_plus,0.0537857053
6102,working_age_15_64,0.8940611901
6102,young_0_14,0.3540012022
6103,old_age_65_plus,0.0000000000
6103,working_age_15_64,0.0000000000
6103,young_0_14,0.0000000000
6104,old_age_65_plus,0.0000000000
6104,working_age_15_64,0.0000000000
6104,young_0_14,0.0000000000
6105,old_age_65_plus,0.1291807226
6105,working_age_15_64,1.3213181235
6105,young_0_14,0.5323765036
6106,old_age_65_plus,0.0000000000
6106,working_age_15_64,0.0000000000
6106,young_0_14,0.0000000000
6107,old_age_65_plus,0.6019124234
6107,working_age_15_64,6.1739772386
6107,young_0_14,2.5022560155
6108,old_age_65_plus,0.0117926776
6108,working_age_15_64,0.0598422198
6108,young_0_14,0.0124144927
6109,old_age_65_plus,0.0000000000
6109,working_age_15_64,0.0000000000
6109,young_0_14,0.0000000000
6110,old_age_65_plus,0.0000000000
6110,working_age_15_64,0.0000000000
6110,young_0_14,0.0000000000
6111,old_age_65_plus,0.1819676642
6111,working_age_15_64,2.5659455303
6111,young_0_14,0.9404752557
6112,old_age_65_plus,0.0001440508
6112,working_age_15_64,0.0016655917
6112,young_0_14,0.0004801453
6113,old_age_65_plus,0.0260442645
6113,working_age_15_64,0.2440673145
6113,young_0_14,0.0716886295
6114,old_age_65_plus,0.0000000000
6114,working_age_15_64,0.0000000000
6114,young_0_14,0.0000000000
6115,old_age_65_plus,0.2656248189
6115,working_age_15_64,2.7169817723
6115,young_0_14,1.0947111398
6116,old_age_65_plus,0.3817238598
6116,working_age_15_64,5.0133079346
6116,young_0_14,3.0567950765
6117,old_age_65_plus,0.0224334268
6117,working_age_15_64,0.1083044407
6117,young_0_14,0.0455135981
6118,old_age_65_plus,0.2636190141
6118,working_age_15_64,3.1716670915
6118,young_0_14,0.9212931059
6119,old_age_65_plus,0.0000000000
6119,working_age_15_64,0.0000000000
6119,young_0_14,0.0000000000
6120,old_age_65_plus,0.0655589445
6120,working_age_15_64,0.0997982565
6120,young_0_14,0.0376412509
6121,old_age_65_plus,0.0000000000
6121,working_age_15_64,0.0000000000
6121,young_0_14,0.0000000000
6122,old_age_65_plus,0.0000000000
6122,working_age_15_64,0.0000000000
6122,young_0_14,0.0000000000
6123,old_age_65_plus,0.0000000000
6123,working_age_15_64,0.0000000000
6123,young_0_14,0.0000000000
6124,old_age_65_plus,0.0000000000
6124,working_age_15_64,0.0000000000
6124,young_0_14,0.0000000000
6125,old_age_65_plus,0.0000000000
6125,working_age_15_64,0.0000000000
6125,young_0_14,0.0000000000
6126,old_age_65_plus,0.0000000000
6126,working_age_15_64,0.0000000000
6126,young_0_14,0.0000000000
6127,old_age_65_plus,0.0000000000
6127,working_age_15_64,0.0000000000
6127,young_0_14,0.0000000000
6128,old_age_65_plus,0.0000000000
6128,working_age_15_64,0.0000000000
6128,young_0_14,0.0000000000
6129,old_age_65_plus,0.0000000000
6129,working_age_15_64,0.0000000000
6129,young_0_14,0.0000000000
6130,old_age_65_plus,1.7844886927
6130,working_age_15_64,18.2718419582
6130,young_0_14,7.3382164235
6131,old_age_65_plus,0.0000000000
6131,working_age_15_64,0.0000000000
6131,young_0_14,0.0000000000
6132,old_age_65_plus,0.9588558977
6132,working_age_15_64,9.8078636825
6132,young_0_14,3.9517309945
6133,old_age_65_plus,5.0392143918
6133,working_age_15_64,39.7760578450
6133,young_0_14,11.0271420353
6134,old_age_65_plus,0.0000000000
6134,working_age_15_64,0.0000000000
6134,young_0_14,0.0000000000
6135,old_age_65_plus,0.0000000000
6135,working_age_15_64,0.0000000000
6135,young_0_14,0.0000000000
6136,old_age_65_plus,0.0000000000
6136,working_age_15_64,0.0000000000
6136,young_0_14,0.0000000000
6137,old_age_65_plus,1.4951860715
6137,working_age_15_64,10.6900405111
6137,young_0_14,3.9543332187
6138,old_age_65_plus,15.9188368991
6138,working_age_15_64,186.2682700157
6138,young_0_14,75.3799377680
6139,old_age_65_plus,0.0000000000
6139,working_age_15_64,0.0000000000
6139,young_0_14,0.0000000000
6140,old_age_65_plus,0.0000000000
6140,working_age_15_64,0.0000000000
6140,young_0_14,0.0000000000
6141,old_age_65_plus,0.0000000000
6141,working_age_15_64,0.0000000000
6141,young_0_14,0.0000000000
6142,old_age_65_plus,6.4305520169
6142,working_age_15_64,75.2447451353
6142,young_0_14,30.4504097700
6143,old_age_65_plus,0.0000000000
6143,working_age_15_64,0.0000000000
6143,young_0_14,0.0000000000
6144,old_age_65_plus,0.7190858666
6144,working_age_15_64,6.3777757585
6144,young_0_14,2.2846489400
6145,old_age_65_plus,0.0000000000
6145,working_age_15_64,0.0000000000
6145,young_0_14,0.0000000000
6146,old_age_65_plus,0.0054342762
6146,working_age_15_64,0.0389997857
6146,young_0_14,0.0096250886
6147,old_age_65_plus,0.0000000000
6147,working_age_15_64,0.0000000000
6147,young_0_14,0.0000000000
6148,old_age_65_plus,0.0000000000
6148,working_age_15_64,0.0000000000
6148,young_0_14,0.0000000000
6149,old_age_65_plus,0.0158015900
6149,working_age_15_64,0.1848963937
6149,young_0_14,0.0451204795
6150,old_age_65_plus,0.0000000000
6150,working_age_15_64,0.0000000000
6150,young_0_14,0.0000000000
6151,old_age_65_plus,0.0000000000
6151,working_age_15_64,0.0000000000
6151,young_0_14,0.0000000000
6152,old_age_65_plus,0.0486521621
6152,working_age_15_64,0.5635191854
6152,young_0_14,0.1623841359
6153,old_age_65_plus,0.0656514141
6153,working_age_15_64,0.6715335678
6153,young_0_14,0.2705711322
6154,old_age_65_plus,0.0000000000
6154,working_age_15_64,0.0000000000
6154,young_0_14,0.0000000000
6155,old_age_65_plus,0.0000000000
6155,working_age_15_64,0.0000000000
6155,young_0_14,0.0000000000
6156,old_age_65_plus,0.0000000000
6156,working_age_15_64,0.0000000000
6156,young_0_14,0.0000000000
6157,old_age_65_plus,0.0000000000
6157,working_age_15_64,0.0000000000
6157,young_0_14,0.0000000000
6158,old_age_65_plus,0.0960041361
6158,working_age_15_64,0.8620124366
6158,young_0_14,0.2086508744
6159,old_age_65_plus,0.0000000000
6159,working_age_15_64,0.0000000000
6159,young_0_14,0.0000000000
6160,old_age_65_plus,0.1350060231
6160,working_age_15_64,1.3809699584
6160,young_0_14,0.5564108044
6161,old_age_65_plus,0.0000000000
6161,working_age_15_64,0.0000000000
6161,young_0_14,0.0000000000
6162,old_age_65_plus,0.0000000000
6162,working_age_15_64,0.0000000000
6162,young_0_14,0.0000000000
6163,old_age_65_plus,1.2595784185
6163,working_age_15_64,16.7146923691
6163,young_0_14,9.6963043418
6164,old_age_65_plus,0.0000000000
6164,working_age_15_64,0.0000000000
6164,young_0_14,0.0000000000
6165,old_age_65_plus,0.0526807404
6165,working_age_15_64,0.5388401318
6165,young_0_14,0.2171076783
6166,old_age_65_plus,0.0982811151
6166,working_age_15_64,1.0052817594
6166,young_0_14,0.4050412076
6167,old_age_65_plus,0.0000000000
6167,working_age_15_64,0.0000000000
6167,young_0_14,0.0000000000
6168,old_age_65_plus,0.0000000000
6168,working_age_15_64,0.0000000000
6168,young_0_14,0.0000000000
6169,old_age_65_plus,0.1709372350
6169,working_age_15_64,1.0472791083
6169,young_0_14,0.2945640427
6170,old_age_65_plus,0.0000000000
6170,working_age_15_64,0.0000000000
6170,young_0_14,0.0000000000
6171,old_age_65_plus,0.0099575361
6171,working_age_15_64,0.1204386086
6171,young_0_14,0.0307371360
6172,old_age_65_plus,0.0000000000
6172,working_age_15_64,0.0000000000
6172,young_0_14,0.0000000000
6173,old_age_65_plus,0.4207646754
6173,working_age_15_64,3.9513550848
6173,young_0_14,1.0256625433
6174,old_age_65_plus,0.0000000000
6174,working_age_15_64,0.0000000000
6174,young_0_14,0.0000000000
6175,old_age_65_plus,0.0000000000
6175,working_age_15_64,0.0000000000
6175,young_0_14,0.0000000000
6176,old_age_65_plus,0.5145447804
6176,working_age_15_64,5.2631552964
6176,young_0_14,2.1206042916
6177,old_age_65_plus,0.0000000000
6177,working_age_15_64,0.0000000000
6177,young_0_14,0.0000000000
6178,old_age_65_plus,0.0346462551
6178,working_age_15_64,0.4054223923
6178,young_0_14,0.0989345533
6179,old_age_65_plus,0.0000000000
6179,working_age_15_64,0.0000000000
6179,young_0_14,0.0000000000
6180,old_age_65_plus,0.0000000000
6180,working_age_15_64,0.0000000000
6180,young_0_14,0.0000000000
6181,old_age_65_plus,0.0000000000
6181,working_age_15_64,0.0000000000
6181,young_0_14,0.0000000000
6182,old_age_65_plus,0.0215596731
6182,working_age_15_64,0.2176431264
6182,young_0_14,0.0641093153
6183,old_age_65_plus,0.0219167812
6183,working_age_15_64,0.2532431171
6183,young_0_14,0.1425180908
6184,old_age_65_plus,0.1666186657
6184,working_age_15_64,1.7042566459
6184,young_0_14,0.6866700179
6185,old_age_65_plus,0.0000000000
6185,working_age_15_64,0.0000000000
6185,young_0_14,0.0000000000
6186,old_age_65_plus,0.0000000000
6186,working_age_15_64,0.0000000000
6186,young_0_14,0.0000000000
6187,old_age_65_plus,0.6459114030
6187,working_age_15_64,5.0511716735
6187,young_0_14,1.9188179877
6188,old_age_65_plus,0.0000000000
6188,working_age_15_64,0.0000000000
6188,young_0_14,0.0000000000
6189,old_age_65_plus,1.1046334499
6189,working_age_15_64,11.2989728954
6189,young_0_14,4.5525235310
6190,old_age_65_plus,0.0000000000
6190,working_age_15_64,0.0000000000
6190,young_0_14,0.0000000000
6191,old_age_65_plus,0.6156030776
6191,working_age_15_64,6.7988887392
6191,young_0_14,3.1673934534
6192,old_age_65_plus,0.0000000000
6192,working_age_15_64,0.0000000000
6192,young_0_14,0.0000000000
6193,old_age_65_plus,0.0000000000
6193,working_age_15_64,0.0000000000
6193,young_0_14,0.0000000000
6194,old_age_65_plus,0.0000000000
6194,working_age_15_64,0.0000000000
6194,young_0_14,0.0000000000
6195,old_age_65_plus,0.0000000001
6195,working_age_15_64,0.0000000007
6195,young_0_14,0.0000000003
6196,old_age_65_plus,0.1593302878
6196,working_age_15_64,1.6297340300
6196,young_0_14,0.6566438992
6197,old_age_65_plus,0.0000000000
6197,working_age_15_64,0.0000000000
6197,young_0_14,0.0000000000
6198,old_age_65_plus,1.3966596350
6198,working_age_15_64,19.0659017563
6198,young_0_14,11.7565034628
6199,old_age_65_plus,0.0588680664
6199,working_age_15_64,0.7309679538
6199,young_0_14,0.3843346469
6200,old_age_65_plus,0.0977151140
6200,working_age_15_64,1.3338853456
6200,young_0_14,0.8224906288
6201,old_age_65_plus,2.0935976920
6201,working_age_15_64,13.2607210577
6201,young_0_14,2.8704511300
6202,old_age_65_plus,0.0000000000
6202,working_age_15_64,0.0000000000
6202,young_0_14,0.0000000000
6203,old_age_65_plus,0.0000000000
6203,working_age_15_64,0.0000000000
6203,young_0_14,0.0000000000
6204,old_age_65_plus,0.0230031141
6204,working_age_15_64,0.2664196459
